YearStart,YearEnd,LocationAbbr,LocationDesc,Datasource,Class,Topic,Question,Data_Value_Unit,Data_Value_Type,Data_Value,Data_Value_Alt,Data_Value_Footnote_Symbol,Data_Value_Footnote,Low_Confidence_Limit,High_Confidence_Limit ,Sample_Size,Total,Age(years),Education,Gender,Income,Race/Ethnicity,GeoLocation,ClassID,TopicID,QuestionID,DataValueTypeID,LocationID,StratificationCategory1,Stratification1,StratificationCategoryId1,StratificationID1
2015,2015,WI,Wisconsin,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in no leisure-time physical activity,,Value,18.9,18.9,,,15.5,22.8,915,,,,,"$50,000 - $74,999",,"(44.39319117400049, -89.81637074199966)",PA,PA1,Q047,VALUE,55,Income,"$50,000 - $74,999",INC,INC5075
2015,2015,WI,Wisconsin,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in no leisure-time physical activity,,Value,20.1,20.1,,,16.1,24.7,575,,,,,Data not reported,,"(44.39319117400049, -89.81637074199966)",PA,PA1,Q047,VALUE,55,Income,Data not reported,INC,INCNR
2015,2015,WI,Wisconsin,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in no leisure-time physical activity,,Value,22.8,22.8,,,19.1,27.0,780,,,,,"$35,000 - $49,999",,"(44.39319117400049, -89.81637074199966)",PA,PA1,Q047,VALUE,55,Income,"$35,000 - $49,999",INC,INC3550
2015,2015,WI,Wisconsin,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in no leisure-time physical activity,,Value,27.8,27.8,,,23.1,33.0,596,,,,,"$25,000 - $34,999",,"(44.39319117400049, -89.81637074199966)",PA,PA1,Q047,VALUE,55,Income,"$25,000 - $34,999",INC,INC2535
2015,2015,WI,Wisconsin,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in no leisure-time physical activity,,Value,28.8,28.8,,,23.0,35.4,438,,,,,"Less than $15,000",,"(44.39319117400049, -89.81637074199966)",PA,PA1,Q047,VALUE,55,Income,"Less than $15,000",INC,INCLESS15
2015,2015,WI,Wisconsin,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in no leisure-time physical activity,,Value,33.4,33.4,,,28.5,38.8,764,,,,,"$15,000 - $24,999",,"(44.39319117400049, -89.81637074199966)",PA,PA1,Q047,VALUE,55,Income,"$15,000 - $24,999",INC,INC1525
2015,2015,WI,Wisconsin,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in no leisure-time physical activity,,Value,21.6,21.6,,,20.2,23.2,5534,Total,,,,,,"(44.39319117400049, -89.81637074199966)",PA,PA1,Q047,VALUE,55,Total,Total,OVR,OVERALL
2015,2015,WI,Wisconsin,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in no leisure-time physical activity,,Value,,,~,Data not available because sample size is insufficient.,,,,,,,,,Asian,"(44.39319117400049, -89.81637074199966)",PA,PA1,Q047,VALUE,55,Race/Ethnicity,Asian,RACE,RACEASN
2015,2015,WI,Wisconsin,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in no leisure-time physical activity,,Value,,,~,Data not available because sample size is insufficient.,,,,,,,,,Hawaiian/Pacific Islander,"(44.39319117400049, -89.81637074199966)",PA,PA1,Q047,VALUE,55,Race/Ethnicity,Hawaiian/Pacific Islander,RACE,RACEHPI
2015,2015,WI,Wisconsin,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in no leisure-time physical activity,,Value,,,~,Data not available because sample size is insufficient.,,,,,,,,,Other,"(44.39319117400049, -89.81637074199966)",PA,PA1,Q047,VALUE,55,Race/Ethnicity,Other,RACE,RACEOTH
2015,2015,WI,Wisconsin,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in no leisure-time physical activity,,Value,20.7,20.7,,,19.2,22.3,4837,,,,,,Non-Hispanic White,"(44.39319117400049, -89.81637074199966)",PA,PA1,Q047,VALUE,55,Race/Ethnicity,Non-Hispanic White,RACE,RACEWHT
2015,2015,WI,Wisconsin,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in no leisure-time physical activity,,Value,21.1,21.1,,,11.9,34.6,63,,,,,,2 or more races,"(44.39319117400049, -89.81637074199966)",PA,PA1,Q047,VALUE,55,Race/Ethnicity,2 or more races,RACE,RACE2PLUS
2015,2015,WI,Wisconsin,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in no leisure-time physical activity,,Value,26.1,26.1,,,17.8,36.7,153,,,,,,Hispanic,"(44.39319117400049, -89.81637074199966)",PA,PA1,Q047,VALUE,55,Race/Ethnicity,Hispanic,RACE,RACEHIS
2015,2015,WI,Wisconsin,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in no leisure-time physical activity,,Value,34.8,34.8,,,24.5,46.7,290,,,,,,Non-Hispanic Black,"(44.39319117400049, -89.81637074199966)",PA,PA1,Q047,VALUE,55,Race/Ethnicity,Non-Hispanic Black,RACE,RACEBLK
2015,2015,WI,Wisconsin,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in no leisure-time physical activity,,Value,36.6,36.6,,,21.3,55.1,61,,,,,,American Indian/Alaska Native,"(44.39319117400049, -89.81637074199966)",PA,PA1,Q047,VALUE,55,Race/Ethnicity,American Indian/Alaska Native,RACE,RACENAA
2015,2015,WY,Wyoming,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who achieve at least 150 minutes a week of moderate-intensity aerobic physical activity or 75 minutes a week of vigorous-intensity aerobic activity (or an equivalent combination),,Value,51.4,51.4,,,45.1,57.6,353,,25 - 34,,,,,"(43.23554134300048, -108.10983035299967)",PA,PA1,Q043,VALUE,56,Age (years),25 - 34,AGEYR,AGEYR2534
2015,2015,WY,Wyoming,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who achieve at least 150 minutes a week of moderate-intensity aerobic physical activity or 75 minutes a week of vigorous-intensity aerobic activity (or an equivalent combination),,Value,51.9,51.9,,,45.9,57.8,452,,35 - 44,,,,,"(43.23554134300048, -108.10983035299967)",PA,PA1,Q043,VALUE,56,Age (years),35 - 44,AGEYR,AGEYR3544
2015,2015,WY,Wyoming,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who achieve at least 150 minutes a week of moderate-intensity aerobic physical activity or 75 minutes a week of vigorous-intensity aerobic activity (or an equivalent combination),,Value,52.5,52.5,,,47.4,57.6,626,,45 - 54,,,,,"(43.23554134300048, -108.10983035299967)",PA,PA1,Q043,VALUE,56,Age (years),45 - 54,AGEYR,AGEYR4554
2015,2015,WY,Wyoming,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who achieve at least 150 minutes a week of moderate-intensity aerobic physical activity or 75 minutes a week of vigorous-intensity aerobic activity (or an equivalent combination),,Value,54.2,54.2,,,50.2,58.1,1194,,55 - 64,,,,,"(43.23554134300048, -108.10983035299967)",PA,PA1,Q043,VALUE,56,Age (years),55 - 64,AGEYR,AGEYR5564
2015,2015,WY,Wyoming,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who achieve at least 150 minutes a week of moderate-intensity aerobic physical activity or 75 minutes a week of vigorous-intensity aerobic activity (or an equivalent combination),,Value,56.0,56.0,,,53.1,58.9,2059,,65 or older,,,,,"(43.23554134300048, -108.10983035299967)",PA,PA1,Q043,VALUE,56,Age (years),65 or older,AGEYR,AGEYR65PLUS
2015,2015,WY,Wyoming,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who achieve at least 150 minutes a week of moderate-intensity aerobic physical activity or 75 minutes a week of vigorous-intensity aerobic activity (or an equivalent combination),,Value,61.3,61.3,,,52.0,69.8,144,,18 - 24,,,,,"(43.23554134300048, -108.10983035299967)",PA,PA1,Q043,VALUE,56,Age (years),18 - 24,AGEYR,AGEYR1824
2015,2015,WY,Wyoming,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who achieve at least 150 minutes a week of moderate-intensity aerobic physical activity or 75 minutes a week of vigorous-intensity aerobic activity (or an equivalent combination),,Value,49.4,49.4,,,45.2,53.6,1408,,,High school graduate,,,,"(43.23554134300048, -108.10983035299967)",PA,PA1,Q043,VALUE,56,Education,High school graduate,EDU,EDUHSGRAD
2015,2015,WY,Wyoming,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who achieve at least 150 minutes a week of moderate-intensity aerobic physical activity or 75 minutes a week of vigorous-intensity aerobic activity (or an equivalent combination),,Value,50.6,50.6,,,39.5,61.6,203,,,Less than high school,,,,"(43.23554134300048, -108.10983035299967)",PA,PA1,Q043,VALUE,56,Education,Less than high school,EDU,EDUHS
2015,2015,WY,Wyoming,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who achieve at least 150 minutes a week of moderate-intensity aerobic physical activity or 75 minutes a week of vigorous-intensity aerobic activity (or an equivalent combination),,Value,52.8,52.8,,,49.0,56.5,1558,,,Some college or technical school,,,,"(43.23554134300048, -108.10983035299967)",PA,PA1,Q043,VALUE,56,Education,Some college or technical school,EDU,EDUCOTEC
2015,2015,WY,Wyoming,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who achieve at least 150 minutes a week of moderate-intensity aerobic physical activity or 75 minutes a week of vigorous-intensity aerobic activity (or an equivalent combination),,Value,64.2,64.2,,,60.7,67.6,1644,,,College graduate,,,,"(43.23554134300048, -108.10983035299967)",PA,PA1,Q043,VALUE,56,Education,College graduate,EDU,EDUCOGRAD
2015,2015,WY,Wyoming,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who achieve at least 150 minutes a week of moderate-intensity aerobic physical activity or 75 minutes a week of vigorous-intensity aerobic activity (or an equivalent combination),,Value,53.4,53.4,,,50.4,56.4,2808,,,,Female,,,"(43.23554134300048, -108.10983035299967)",PA,PA1,Q043,VALUE,56,Gender,Female,GEN,FEMALE
2015,2015,WY,Wyoming,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who achieve at least 150 minutes a week of moderate-intensity aerobic physical activity or 75 minutes a week of vigorous-intensity aerobic activity (or an equivalent combination),,Value,55.3,55.3,,,51.9,58.6,2020,,,,Male,,,"(43.23554134300048, -108.10983035299967)",PA,PA1,Q043,VALUE,56,Gender,Male,GEN,MALE
2015,2015,WY,Wyoming,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who achieve at least 150 minutes a week of moderate-intensity aerobic physical activity or 75 minutes a week of vigorous-intensity aerobic activity (or an equivalent combination),,Value,45.8,45.8,,,35.2,56.7,266,,,,,"Less than $15,000",,"(43.23554134300048, -108.10983035299967)",PA,PA1,Q043,VALUE,56,Income,"Less than $15,000",INC,INCLESS15
2015,2015,WY,Wyoming,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who achieve at least 150 minutes a week of moderate-intensity aerobic physical activity or 75 minutes a week of vigorous-intensity aerobic activity (or an equivalent combination),,Value,49.8,49.8,,,43.0,56.7,634,,,,,"$15,000 - $24,999",,"(43.23554134300048, -108.10983035299967)",PA,PA1,Q043,VALUE,56,Income,"$15,000 - $24,999",INC,INC1525
2015,2015,WY,Wyoming,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who achieve at least 150 minutes a week of moderate-intensity aerobic physical activity or 75 minutes a week of vigorous-intensity aerobic activity (or an equivalent combination),,Value,53.8,53.8,,,47.6,60.0,652,,,,,"$35,000 - $49,999",,"(43.23554134300048, -108.10983035299967)",PA,PA1,Q043,VALUE,56,Income,"$35,000 - $49,999",INC,INC3550
2015,2015,WY,Wyoming,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who achieve at least 150 minutes a week of moderate-intensity aerobic physical activity or 75 minutes a week of vigorous-intensity aerobic activity (or an equivalent combination),,Value,53.9,53.9,,,46.3,61.3,456,,,,,"$25,000 - $34,999",,"(43.23554134300048, -108.10983035299967)",PA,PA1,Q043,VALUE,56,Income,"$25,000 - $34,999",INC,INC2535
2015,2015,WY,Wyoming,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who achieve at least 150 minutes a week of moderate-intensity aerobic physical activity or 75 minutes a week of vigorous-intensity aerobic activity (or an equivalent combination),,Value,55.9,55.9,,,50.3,61.4,735,,,,,"$50,000 - $74,999",,"(43.23554134300048, -108.10983035299967)",PA,PA1,Q043,VALUE,56,Income,"$50,000 - $74,999",INC,INC5075
2015,2015,WY,Wyoming,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who achieve at least 150 minutes a week of moderate-intensity aerobic physical activity or 75 minutes a week of vigorous-intensity aerobic activity (or an equivalent combination),,Value,56.5,56.5,,,52.5,60.4,1301,,,,,"$75,000 or greater",,"(43.23554134300048, -108.10983035299967)",PA,PA1,Q043,VALUE,56,Income,"$75,000 or greater",INC,INC75PLUS
2015,2015,WY,Wyoming,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who achieve at least 150 minutes a week of moderate-intensity aerobic physical activity or 75 minutes a week of vigorous-intensity aerobic activity (or an equivalent combination),,Value,56.7,56.7,,,50.8,62.5,784,,,,,Data not reported,,"(43.23554134300048, -108.10983035299967)",PA,PA1,Q043,VALUE,56,Income,Data not reported,INC,INCNR
2015,2015,WY,Wyoming,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who achieve at least 150 minutes a week of moderate-intensity aerobic physical activity or 75 minutes a week of vigorous-intensity aerobic activity (or an equivalent combination),,Value,54.4,54.4,,,52.1,56.6,4828,Total,,,,,,"(43.23554134300048, -108.10983035299967)",PA,PA1,Q043,VALUE,56,Total,Total,OVR,OVERALL
2015,2015,WY,Wyoming,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who achieve at least 150 minutes a week of moderate-intensity aerobic physical activity or 75 minutes a week of vigorous-intensity aerobic activity (or an equivalent combination),,Value,,,~,Data not available because sample size is insufficient.,,,,,,,,,2 or more races,"(43.23554134300048, -108.10983035299967)",PA,PA1,Q043,VALUE,56,Race/Ethnicity,2 or more races,RACE,RACE2PLUS
2015,2015,WY,Wyoming,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who achieve at least 150 minutes a week of moderate-intensity aerobic physical activity or 75 minutes a week of vigorous-intensity aerobic activity (or an equivalent combination),,Value,,,~,Data not available because sample size is insufficient.,,,,,,,,,Asian,"(43.23554134300048, -108.10983035299967)",PA,PA1,Q043,VALUE,56,Race/Ethnicity,Asian,RACE,RACEASN
2015,2015,WY,Wyoming,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who achieve at least 150 minutes a week of moderate-intensity aerobic physical activity or 75 minutes a week of vigorous-intensity aerobic activity (or an equivalent combination),,Value,,,~,Data not available because sample size is insufficient.,,,,,,,,,Hawaiian/Pacific Islander,"(43.23554134300048, -108.10983035299967)",PA,PA1,Q043,VALUE,56,Race/Ethnicity,Hawaiian/Pacific Islander,RACE,RACEHPI
2015,2015,WY,Wyoming,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who achieve at least 150 minutes a week of moderate-intensity aerobic physical activity or 75 minutes a week of vigorous-intensity aerobic activity (or an equivalent combination),,Value,,,~,Data not available because sample size is insufficient.,,,,,,,,,Non-Hispanic Black,"(43.23554134300048, -108.10983035299967)",PA,PA1,Q043,VALUE,56,Race/Ethnicity,Non-Hispanic Black,RACE,RACEBLK
2015,2015,WY,Wyoming,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who achieve at least 150 minutes a week of moderate-intensity aerobic physical activity or 75 minutes a week of vigorous-intensity aerobic activity (or an equivalent combination),,Value,,,~,Data not available because sample size is insufficient.,,,,,,,,,Other,"(43.23554134300048, -108.10983035299967)",PA,PA1,Q043,VALUE,56,Race/Ethnicity,Other,RACE,RACEOTH
2015,2015,WY,Wyoming,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who achieve at least 150 minutes a week of moderate-intensity aerobic physical activity or 75 minutes a week of vigorous-intensity aerobic activity (or an equivalent combination),,Value,44.3,44.3,,,34.3,54.8,177,,,,,,Hispanic,"(43.23554134300048, -108.10983035299967)",PA,PA1,Q043,VALUE,56,Race/Ethnicity,Hispanic,RACE,RACEHIS
